-3274.6968,2926.5017,1780.0848
1260.4612,-703.2038,-1489.3799
3600.397,333.2574,693.5482
626.2111,3165.9365,2400.1948
-715.94257,-386.7016,267.33063
464.8962,-2399.764,-1459.6761
468.28107,1134.7715,127.30093
-835.89056,-229.16393,-989.42377
-477.0937,-125.630325,-708.7797
-1012.88464,332.0646,1731.3293
747.8879,-21.921051,-1015.9875
-235.82755,-2950.409,2163.2297
-2848.408,6598.8633,540.33984
1134.9314,-2278.538,2710.7085
950.78937,741.43427,4103.6475
288.3467,1367.8148,1660.1527
863.6522,993.87305,-411.85834
295.14645,-266.75977,2340.7556
2806.72,1091.1328,153.00365
1566.5452,1011.3695,-839.8468
-838.80884,-114.485405,210.1168
1060.2241,472.30942,-3382.4265
-2139.4556,-1800.5955,2087.5647
-1021.17834,-1495.3912,238.75378
-1395.9302,-1261.4791,1586.7993
3083.5444,-377.98785,2126.0195
-2929.1768,-1127.3064,2374.946
1678.3004,692.7468,1358.6105
