ID,crash_style,max,mean,norm,record_time,baseID
1,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:15,1
1,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:15,1
2,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:16,2
2,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:16,2
3,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:17,3
3,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:17,3
4,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:19,4
4,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:19,4
5,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:20,5
5,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:20,5
6,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:21,6
6,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:21,6
7,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:22,7
7,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:22,7
8,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:23,8
8,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:23,8
9,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:24,9
9,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:24,9
10,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:25,10
10,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:25,10
11,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:27,11
11,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:27,11
12,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:28,12
12,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:28,12
13,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:29,13
13,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:29,13
14,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:30,14
14,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:30,14
15,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:31,15
15,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:31,15
16,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:32,16
16,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:32,16
17,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:33,17
17,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:33,17
18,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:34,18
18,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:34,18
19,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:35,19
19,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:35,19
20,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:36,20
20,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:36,20
21,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:37,21
21,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:37,21
22,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:38,22
22,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:39,22
23,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:40,23
23,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:40,23
24,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:41,24
24,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:41,24
25,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:42,25
25,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:42,25
26,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:43,26
26,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:43,26
27,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:45,27
27,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:45,27
28,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:46,28
28,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:46,28
29,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:47,29
29,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:47,29
30,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:48,30
30,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:48,30
31,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:49,31
31,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:49,31
32,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:50,32
32,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:50,32
33,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:51,33
33,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:51,33
34,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:52,34
34,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:52,34
35,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:54,35
35,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:54,35
36,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:55,36
36,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:50:55,36
37,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:56,37
37,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:56,37
38,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:57,38
38,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:57,38
39,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:59,39
39,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:50:59,39
40,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:00,40
40,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:00,40
41,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:01,41
41,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:01,41
42,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:02,42
42,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:02,42
43,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:04,43
43,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:04,43
44,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:05,44
44,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:05,44
45,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:06,45
45,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:06,45
46,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:07,46
46,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:07,46
47,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:09,47
47,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:09,47
48,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:10,48
48,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:10,48
49,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:11,49
49,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:11,49
50,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:12,50
50,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:12,50
51,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:13,51
51,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:13,51
52,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:15,52
52,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:15,52
53,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:16,53
53,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:16,53
54,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:17,54
54,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:17,54
55,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:18,55
55,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:18,55
56,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:19,56
56,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:19,56
57,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:21,57
57,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:21,57
58,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:22,58
58,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:22,58
59,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:23,59
59,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:23,59
60,6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:24,60
60,-6,9544.170903894219,1973.9951462061929,125.22117114855467,2020-02-25 11:51:24,60
61,6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:25,61
61,-6,6250.96104586,1315.295622731568,82.33568670635997,2020-02-25 11:51:25,61
