ID,crash_style,max,mean,norm,record_time,baseID
1,3,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:23,1
1,-3,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:23,1
1,4,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:23,1
1,-4,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:24,1
1,5,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:24,1
1,-5,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:24,1
1,6,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:24,1
1,-6,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:24,1
2,3,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,-3,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,4,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,-4,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,5,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,-5,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,6,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
2,-6,29683.226357455,4560.125940409063,289.35341913664786,2020-02-25 11:52:26,2
3,3,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,-3,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,4,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,-4,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,5,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,-5,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,6,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
3,-6,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:28,3
4,3,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:31,4
4,-3,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:31,4
4,4,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:31,4
4,-4,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:31,4
4,5,31370.520986379997,4654.918413721423,300.6818537954083,2020-02-25 11:52:31,4
