ID,interface_name,coverage_name,sample_name,power_schedule_name,mcmc used,precision,input_max,difference_max,difference_mean,difference_norm,record_time
1,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:08
2,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:12
3,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:15
4,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:19
5,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:21
6,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:24
7,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:27
8,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:30
9,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:33
10,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:36
11,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:38
12,conv1,None,uniform_sample_function,,0,8,17211.712590745,0.06462788977660239,0.019173582642670228,"(0.005485720689925633,)",2020-02-25 11:36:41
