-1320.4817,-489.2612,1320.5945
2109.5454,-5200.418,-3717.7615
6656.7524,176.87578,-1972.603
-4216.757,-494.40256,1303.5913
-278.409,508.43527,3891.822
367.45197,-2133.441,-3987.1135
-1262.0369,255.99872,3764.1475
-2056.995,-11818.566,-2285.464
3578.2876,-4819.791,-4272.3296
4716.6826,-6790.1875,4916.6606
-4803.0186,829.6135,-1761.9067
4265.964,604.7876,-3831.0002
-3638.6047,-1109.3313,-3098.5388
-3840.4744,-2403.9424,-2253.4514
2527.0317,-3583.787,-2769.4553
-6342.569,-5765.1274,-1095.2664
-3614.9336,3171.9683,8768.899
-2467.3,-1184.462,3778.2031
1017.60065,3469.0051,1756.9491
-653.5668,3324.3267,1017.18475
4036.6626,4022.534,-958.6435
1923.5956,3126.539,107.015205
263.7727,85.006676,1508.8696
5313.781,-198.91165,-3726.5508
-3554.3872,1445.7178,1754.5463
-2320.566,-6848.8994,897.13116
-1883.3201,-28.706745,1541.0515
348.07623,-1740.7672,-696.55035
