ID,interface_name,coverage_name,sample_name,power_schedule_name,mcmc used,precision,input_max,difference_max,difference_mean,difference_norm,record_time
1,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:39
2,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:42
3,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:44
4,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:47
5,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:50
6,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:53
7,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:56
8,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:57:59
9,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:02
10,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:06
11,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:09
12,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:11
13,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:14
14,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:16
15,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:19
16,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:21
17,pool2,None,uniform_sample_function,,0,8,39439.649262880004,17378.71258792,2705.990510469576,"(178.05147243568547,)",2020-02-25 11:58:24
