-674.55420363,-5215.22626747,-1254.99646495
5537.08461391,5685.51648108,861.48529436
1322.89818504,-2457.09733904,-1740.9569676
6154.91374662,2189.83044483,510.01848053
1436.82938701,1825.28873288,-1835.9377653
2360.62835381,-1780.95976712,8758.95246092
-7105.11434945,1770.17652292,4605.11729983
990.18799478,-410.24746426,-2708.21054322
-2273.60429647,-5479.55713472,4022.10889806
-3551.84069923,4813.7888143,-921.63207575
678.84188533,3157.02981439,-1201.03904878
946.73783866,3344.81614349,-5276.19535309
551.3821934,730.14565243,63.66341591
2703.44536478,1965.67748527,-4454.98747431
3928.31921923,-250.43752324,2991.17383361
-1102.7377296,-775.59519857,4592.06309554
-190.83659961,884.60504883,-967.47378145
2163.68172361,-1427.63719222,-6195.2325047
1821.6468559,3919.1066576,-1667.21652172
-112.16595913,-2994.79445483,666.88483652
-5635.26029644,4355.94447843,3192.27805989
-4195.40295393,765.3972927,45.63044204
-1161.68970383,2261.80156899,2896.13908299
-988.42557309,-2542.91720472,-2684.25677215
2538.63536618,1121.15115247,-619.30442942
2808.32734198,4603.82259511,-82.57688073
-479.28117143,2856.55489744,1233.89977189
-3048.9413644,-1566.3112305,4557.50361986
