-2018.92385671,-4774.75053296,-2927.17519949
2027.8735221,2895.43040651,-11362.24389613
-8834.23786495,6071.86130942,-8842.39794269
2366.49443412,-4299.02463716,2781.69324755
-13733.60084789,15892.14241892,8447.76447086
2543.90622883,-941.93469329,-6138.46677195
-3268.35912399,-2556.86973624,609.9884005
6020.53397772,14538.343049,1637.06256377
-2243.18301906,-7984.87876968,-11599.09599241
-517.51941959,3665.23082361,-20840.06674571
5771.59460161,-1713.13240577,-2335.66427216
-10487.11020018,10270.39327542,5226.84734591
-826.7270187,8180.87602537,8368.61808435
19260.68560899,-2579.94131032,-1118.20993198
-1576.13898424,8742.64538691,14455.79661988
-12603.63467618,1340.79390948,-7958.33134024
11327.27405228,-1590.97149518,4714.33473104
5239.29181413,-5056.68551913,14799.55046665
-10310.37233113,5969.04161091,-5568.53723924
3217.22060567,13639.22439063,-4030.14587973
5971.69811717,-3510.43840934,2233.14365754
1381.92469057,1777.92242549,7107.20441209
7289.85815553,-11671.12532799,7167.84089973
-6635.95980917,-6830.53305088,2478.47434966
1488.63980339,9777.5616717,-10472.64546862
8500.84427077,1247.9498953,-11497.69287026
-1854.59027365,7103.6356748,8688.24491487
5303.72514713,-22035.70523772,-5004.74132211
