465.5347,-1001.92175,7274.3193
-2561.284,-15424.172,-6459.226
-1729.525,-14802.346,-5557.1265
7946.0527,4824.1963,4497.0596
79.50736,437.50113,9051.584
2025.7078,-11417.516,12091.955
13226.336,4931.133,5082.2974
188.1844,-8616.454,-3010.3853
10611.174,3541.8792,-24170.562
-123.317726,-11532.777,7306.4453
-2356.3794,9172.7295,11722.533
-4940.0093,-9151.35,2507.1628
2925.2437,2758.7021,-11144.725
4753.84,3799.626,4597.411
-3302.0056,-962.7955,6070.8257
-4378.4043,19477.578,-17412.629
5294.112,10681.596,-4415.296
-3905.902,-7978.9233,7493.409
14001.683,-7811.869,15423.775
-7363.674,16722.75,6230.9346
-4128.8047,13253.815,6128.499
-4306.9473,6055.722,10090.951
9604.976,803.60156,-708.67175
-8683.579,4323.0903,1994.4913
-3736.2695,2184.623,6077.027
-1832.0721,-8696.044,6828.055
-9032.63,-6657.667,-1948.6532
-5457.95,3864.0552,-13338.481
