ID,crash_style,max,mean,norm,record_time,baseID
1,3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,-3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,-4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,-5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
1,-6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:47,1
2,3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,-3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,-4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,-5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
2,-6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:49,2
3,3,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,-3,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,4,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,-4,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,5,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,-5,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,6,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
3,-6,7971.5071768625,1508.4514420073185,96.29641434850237,2020-02-25 11:39:51,3
4,3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,-3,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,-4,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,-5,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
4,-6,31394.2374878025,5169.317942556763,339.10306792559743,2020-02-25 11:39:53,4
