-6.20598513,2007.19829577,674.67245586
2114.2116123,971.88028725,-313.91556381
2894.81586654,2016.08449974,1003.47309653
-3490.11659676,340.77643047,84.44375486
-3548.37040669,-2686.47640038,-3214.93347107
1043.68839721,-1368.46665928,816.78789935
1992.77853273,759.324678,-3686.68187973
2774.24105808,763.2127658,-4042.01680746
-315.71082049,-2456.5913869,-310.35611157
1693.98047816,-1907.24900275,450.6821282
-1252.96163249,-1042.8845748,1021.21236987
1263.49802119,1283.59918532,-145.30614024
2258.05705305,4529.26406139,-294.71326255
-233.86651018,284.37538811,-1702.73729109
2894.36325637,1322.96893306,-1650.24300026
-851.8113097,-2489.2196712,4075.41743074
186.85454687,-48.40723373,-1016.25829445
912.04560885,3852.40282515,-3917.51039318
-3451.88047438,1271.44414378,-2941.26594817
-4767.85421587,1963.2712683,1699.22802797
-986.19983088,380.56138732,1136.0153676
2186.79782267,1571.24501039,100.75982349
-971.28045304,2433.59035242,-3221.95257731
184.17437751,-1309.04209113,-218.64419053
-2509.04620744,-487.73828429,1328.83743092
659.62361556,-416.7657327,2835.85297222
1445.11990584,769.42137094,793.60902361
-98.9437104,1251.96967903,3995.00334588
