ID,interface_name,coverage_name,sample_name,power_schedule_name,mcmc used,precision,input_max,difference_max,difference_mean,difference_norm,record_time
1,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:45
2,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:45
3,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:46
4,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:46
5,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:46
6,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:47
7,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:47
8,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:47
9,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:48
10,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:48
11,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:48
12,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:49
13,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:49
14,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:49
15,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:50
16,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:50
17,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:50
18,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:51
19,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:51
20,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:51
21,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:52
22,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:52
23,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:53
24,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:53
25,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:53
26,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:54
27,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:54
28,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:55
29,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:55
30,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:55
31,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:56
32,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:56
33,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:56
34,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:57
35,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:57
36,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:58
37,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:58
38,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:58
39,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:59
40,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:59
41,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:56:59
42,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:00
43,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:00
44,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:01
45,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:01
46,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:01
47,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:02
48,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:02
49,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:03
50,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:03
51,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:04
52,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:04
53,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:04
54,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:05
55,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:05
56,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:06
57,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:06
58,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:06
59,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:07
60,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:07
61,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:08
62,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:08
63,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:09
64,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:09
65,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:09
66,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:10
67,pool1,None,uniform_sample_function,,0,8,0.0,0.0,0.0,"(0.0,)",2020-02-25 11:57:10
