2734.73272907,1001.29129606,1528.00300595
1542.67920887,-1988.56345709,-372.02491078
-1911.50339064,377.51274437,3287.84166872
-1939.30763892,7646.07147815,183.74563218
-1142.96956172,-5994.30549554,-2994.38658733
1972.81441366,512.56803784,-3863.00378177
1150.58320961,1651.31441665,-4310.77280545
60.4091197,3992.35840552,5498.49854948
1281.41411459,-36.56272671,775.66996856
-4741.00432873,1522.33587801,-598.58294965
6514.73032979,-3547.84005183,1675.89013333
464.77236934,831.77828086,2003.85911789
770.57916649,-2270.63889399,1529.79129351
80.15862575,-7181.27688208,3610.01034856
-2559.43340688,-3483.90947762,-3098.00560025
-4551.34539618,2686.78902136,549.66371584
-3154.98701175,-2168.93551285,-2086.8282781
1953.71595593,-2330.85577243,-2695.82577399
3055.78860753,3173.36319992,-2333.93952356
-3967.46937485,-3395.52134644,1057.00428776
480.17642892,1285.18286523,-2549.65785756
1088.85805746,-6045.57016929,-169.47085345
2660.28253094,1002.54608282,-5831.50964365
333.49527234,1457.81808418,-1378.52018623
-127.02493543,1127.80596116,911.58246413
-1605.79857646,-187.49989603,-1402.02677981
1679.97970221,6043.37506714,-3301.25803455
133.62343082,5836.45411663,4043.21999107
