4132.77039498,590.94902438,303.0264577
1216.86520764,3133.06446338,3862.98366878
4930.85302699,2904.44547292,3340.3030483
1503.9284307,6447.90012325,2021.38408497
5263.23276807,404.30123418,1604.17094393
2314.15641329,3291.38851723,94.46429417
1548.4942423,2251.72533151,698.68587934
405.7462503,3431.16396512,-568.85813875
7717.24390218,2707.86943316,2732.55109847
3363.10726335,4235.59252718,2732.11782368
3788.91942723,1393.66170026,-320.6391173
1606.7877394,-522.13498712,3885.34568004
2698.51694254,2993.37397755,1339.32541601
4652.1293571,3154.07144175,2619.8666314
