ID,crash_style,max,mean,norm,record_time,baseID
1,3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,-3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,-4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,-5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
1,-6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:08,1
2,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
2,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:12,2
3,3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,-3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,-4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,-5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
3,-6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:15,3
4,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
4,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:18,4
5,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
5,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:22,5
6,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
6,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:25,6
7,3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,-3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,-4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,-5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
7,-6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:28,7
8,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
8,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:32,8
9,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
9,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:35,9
10,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
10,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:39,10
11,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
11,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:42,11
12,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
12,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:46,12
13,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
13,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:49,13
14,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
14,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:08:52,14
15,3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,-3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,-4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,-5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
15,-6,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:08:55,15
16,3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,-3,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,-4,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,-5,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
16,-6,2.0,0.6292516877292692,0.023131751959572622,2020-02-25 12:09:00,16
17,3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:09:05,17
17,-3,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:09:05,17
17,4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:09:05,17
17,-4,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:09:05,17
17,5,2.0,0.644558433585183,0.02341139438822468,2020-02-25 12:09:05,17
