3834.73110069,2539.76749626,1062.16646888
2631.80162054,-8953.24983789,6206.81682709
5190.81263811,-9839.48210894,-819.53661624
-374.83730762,-4180.63371183,-11072.06014919
-3323.6220151,-2713.1241729,3209.24902565
-883.96747463,3335.68685923,-910.52669489
2124.5535617,-406.6742635,3839.30240728
2110.45103088,-4325.53849542,314.85956992
2763.37299847,4884.98168264,7550.78421966
-5711.6711723,7332.17375611,-7880.11046243
1443.05199817,-166.35325641,1416.97452035
-801.37657041,-2601.60987103,-3962.05795436
4974.62999451,-1648.76203201,-4446.57997296
7386.03405247,5223.92382338,4825.5550422
2891.18818105,-5323.64974318,-8933.55069206
1505.52648048,-290.22178459,6898.87675109
5054.04031049,-6361.34351063,35.1319572
4898.09219781,102.52053586,-2186.98114772
6974.39510336,-3930.22973364,6628.5035671
-3904.19943935,-9021.73372671,4306.0992718
-4816.46257197,-2318.0277706,1398.55718063
-1200.64920789,3015.9929593,-2625.01128502
-2198.38192875,3261.97487508,210.08547626
-11524.89698662,406.43038651,-8576.86765135
-4370.99654633,-1717.49480404,-12599.30147942
-3243.9739205,5317.04039217,9215.02505431
5427.14836977,-1109.10068606,-1203.67990771
-564.51359607,-2880.41745302,824.53302224
