-621.67804154,-684.78363905,1649.65104764
-2270.02700975,4923.7382222,-2051.99385511
4461.11536238,-3749.09431193,1244.05532896
-3374.7318205,-2748.84398318,6263.27713465
-1101.92144412,-1948.63090708,-1161.42352001
-1144.00795656,6221.33244581,1439.47076041
-300.10776979,-2343.12200045,558.10598716
-1643.54694959,-2111.10210925,2980.80222337
-7199.99114409,-5389.8953586,-2631.21989397
220.97440741,8636.0598369,-10706.56932982
1712.26324826,3180.87436408,857.50827735
-3267.57232182,-4838.25921529,-4442.29799844
-1058.52179746,251.74892353,-102.69860346
-7351.80842115,-8591.14694081,-2736.10669575
-3149.20554128,-2886.96826042,-337.80338975
5484.36980329,2847.23447514,-4292.59324204
-2402.94755599,5431.19245368,-2381.77302377
-5736.40422178,584.64989802,75.39382513
-2403.5645267,-3111.5216873,2891.69844311
-4600.43336672,1588.30837079,-924.98562965
3561.84676049,-2552.4417152,4591.53181747
3015.51062466,-5407.20254566,-410.40778074
4292.78594519,2175.04269892,-10056.14847306
5307.12898654,260.39744651,-333.53418102
4112.77080364,-2749.08140454,640.40181212
2903.75177861,-6767.9517234,-3994.41750506
1074.00820042,6483.25393263,-172.6787248
4785.5342201,-11980.96561515,-2788.96687687
