-4775.45295094,-3439.72561036,1538.58497143
11300.28459354,-934.60212675,914.5978648
-701.57054715,5644.11395488,5628.3595739
2030.84405272,-1348.28707096,1493.63651295
569.85719422,-4831.83207204,126.50037649
8900.21204998,2774.71990094,-8108.55290326
-873.08213491,-6671.81724279,-821.77307728
-1788.97962873,2166.27612653,-2061.86708102
-733.51642983,1330.53010465,5393.92997823
305.15876011,3610.26748656,-3656.11103944
-3186.32048934,598.55394478,1403.13711321
-4881.05757638,-322.56909653,-3439.64851441
4142.27544976,-891.29090268,-3795.96189361
683.44673131,-2385.17865135,357.8154229
-390.16953005,2532.94230212,2356.42662451
1556.56887898,1595.51960768,-2162.14053321
1150.12386392,-2137.022081,-1485.15089392
4043.32965593,1425.85982686,-512.0892786
-1430.31202885,1676.25828896,1851.70356576
-2474.90733577,1860.77789782,502.59985661
2890.78773303,-3750.2224227,-5878.58298451
2943.14908762,-772.03823814,-4236.69315082
-4218.11090442,524.27264461,-249.46990315
1288.87604923,-168.27273232,-4531.93140668
4251.44679831,-5414.31785091,944.64994903
-1101.69214919,-661.75772344,1386.5559079
-2930.77095244,-3122.383471,-633.46175887
136.03819271,10202.60921137,373.34736899
